"","(Intercept)","aspect","bldg","dforcore","dfresh","dmarine","elev","pfor","pgra","ptcc","pwet","road","slope","df","logLik","AICc","delta","weight"
"700",-6.13626746202057,0.502009930906159,1.02660744234789,NA,0.00561626816190554,-0.204182762553707,0.84303386755174,NA,-5.73759122019151,NA,0.366035738103008,NA,NA,8,-107.360550390852,230.789282599886,3.42986972656689,0.00223788165188482
"756",-6.13633886696848,0.502125422547439,1.02290015873528,NA,NA,-0.204917444214797,0.84895472602049,-0.00708248618195853,-5.73223250242664,NA,0.367029014496854,NA,NA,8,-107.360640761674,230.789463341529,3.43005046820971,0.00223767942181971
"3044",-6.31250948415311,0.515087507010615,0.860854687408516,NA,NA,NA,0.885620876537754,0.171407885341997,-6.29018119564801,-0.639824952875988,0.3764790243798,NA,0.133353909946467,9,-106.358943330542,230.80315430675,3.44374143343103,0.00222241373635487
"2988",-6.40459657511208,0.511427114400748,0.804146619748123,NA,0.0939262723525494,NA,0.873103107796142,NA,-6.62006106779608,-0.552959637432783,0.392402482544657,NA,0.149681254798103,9,-106.377921900572,230.84111144681,3.48169857349046,0.00218063322288077
"1203",-6.21732205746959,NA,0.845571229615247,NA,NA,-0.296821383071706,0.684891810240146,NA,-6.35913240048922,NA,NA,0.270748720601964,NA,6,-109.401076607161,230.841888313659,3.48247544033947,0.00217978635653666
"1443",-6.23538588965294,NA,0.696336965054461,NA,NA,NA,0.701763028017933,NA,-6.46983411646034,-0.415286285272161,NA,0.224555384631769,NA,6,-109.409295223838,230.858325547013,3.49891267369401,0.00216194494432365
"3764",-6.22430323293938,0.497991470590353,0.980632338069881,NA,NA,-0.228965021791424,0.818465877509517,NA,-5.82057362893242,NA,0.367792093146669,0.303132515945035,0.152139190094479,9,-106.390888897332,230.86704544033,3.50763256701069,0.00215253949820892
"435",-6.40582517741722,NA,0.700820534611486,NA,NA,-0.251094594748401,0.776488856934524,NA,-7.09541140145365,-0.425224527259617,NA,NA,NA,6,-109.418927436575,230.877589972487,3.51817709916753,0.00214122060156653
"3236",-5.9499356776439,0.465669251810243,0.910924856666964,NA,NA,NA,0.617771102545173,NA,-5.33352129775688,NA,NA,0.274273144317973,0.189896302117952,7,-108.419154010645,230.891313227159,3.53190035383923,0.00212657863506117
"2732",-5.98132647865385,0.489456976589739,1.05171019307798,NA,0.0765155168327606,NA,0.748625504046247,NA,-5.34638641784885,NA,0.370412607208088,NA,0.133469130449555,8,-107.432109405397,230.932400628975,3.57298775565602,0.00208333653681782
"2211",-5.87628851795916,NA,0.921067429347245,NA,NA,NA,0.62321108896663,NA,-5.52432541724426,NA,NA,NA,0.0837319933606911,5,-110.456357014088,230.941082822502,3.58166994918292,0.00207431217331035
"1953",-6.5009037433213,NA,NA,NA,NA,NA,0.85622887772552,NA,-7.09426099893922,-0.738005691379458,0.333491403374838,0.246775849686548,NA,6,-109.450826583877,230.941388267092,3.58197539377232,0.00207399540378482
"483",-6.19022299179737,NA,0.77583747895401,NA,NA,NA,0.656308283550717,0.301387325216563,-6.53268529792777,-0.629985267817728,NA,NA,NA,6,-109.451166851524,230.942068802386,3.58265592906645,0.00207328981030088
"2788",-5.97548645257662,0.489471624174601,1.00343899841735,NA,NA,NA,0.824383905795104,-0.0928659376342179,-5.25877692813179,NA,0.385589521957242,NA,0.128703719602892,8,-107.453703132772,230.975588083725,3.61617521040594,0.00203883177676599
"171",-5.91363045263843,NA,0.915100805567614,NA,0.0742767932046792,NA,0.57978670994267,NA,-5.68469565892721,NA,NA,NA,NA,5,-110.473734806967,230.975838408261,3.61642553494161,0.00203857660792616
"2228",-6.1103802557132,0.468645461243493,0.925593383413567,NA,NA,-0.300512127203993,0.724097911208739,NA,-5.91347879240975,NA,NA,NA,0.182873331840859,7,-108.471363969564,230.995733144996,3.63632027167694,0.00201839866058293
"1971",-6.45247016175169,NA,0.765042312304972,NA,NA,-0.138651736361069,0.898637670982961,NA,-6.84167078047237,-0.421215546604656,0.37046554905809,0.257645376889663,NA,8,-107.467463556352,231.003108930885,3.64369605756559,0.0020109687312167
"2984",-6.37038303212842,0.511152071446978,0.811432250273938,-0.190281264455779,NA,NA,0.935899795269628,NA,-6.23282899527378,-0.55272511386279,0.394275321574101,NA,0.137326180481063,9,-106.462632707438,231.010533060541,3.65112018722195,0.00200351772278803
"1004",-6.42426125049823,0.527739271941878,0.867132114045165,NA,0.0872358668955981,NA,0.841332425345908,0.195757318176595,-6.70255146306738,-0.646854771632044,0.389313350461773,NA,NA,9,-106.469717525897,231.024702697459,3.66528982413959,0.00198937332784261
"2728",-5.892032676588,0.49108275550586,1.05610228316158,0.201534973326115,NA,NA,0.779442238882808,NA,-5.23913763277047,NA,0.37237912755407,NA,0.126272278810027,8,-107.489625777819,231.047433373821,3.68802050050118,0.00196689142641031
"227",-5.85894286106183,NA,0.95676964853359,NA,NA,NA,0.602337504872269,0.0643478700162783,-5.49426836649036,NA,NA,NA,NA,5,-110.509948510745,231.048265815817,3.68885294249773,0.00196607293524573
"167",-5.92864435492577,NA,0.920226734342583,-0.18918482517483,NA,NA,0.633776722714196,NA,-5.49635276019356,NA,NA,NA,NA,5,-110.527345158879,231.083059112084,3.72364623876459,0.00193216564790709
"2978",-6.45573638735086,0.463536316612274,NA,NA,NA,NA,0.893014250402494,NA,-6.84215856598472,-0.825166742871961,0.322536237299632,NA,0.156231374938859,7,-108.519157992676,231.09132119122,3.73190831790043,0.00192420025915961
"1508",-6.28464690675685,0.500413588099076,0.849783512386046,NA,NA,NA,0.61209971838566,0.442521139276137,-6.39603448132,-0.653502806350959,NA,0.291933171783809,NA,8,-107.511782205498,231.091746229177,3.73233335585772,0.00192379137353535
"1963",-6.43579645079625,NA,0.760270525469704,NA,0.0871274077911333,NA,0.833516792804036,NA,-6.86172243364278,-0.47178613969202,0.390873163994985,0.253198436732184,NA,8,-107.513406169384,231.094994156951,3.73558128363109,0.00192066974121433
"1000",-6.45190045600034,0.525486728378185,0.871196806043253,-0.390265389737833,NA,NA,0.911247884785338,0.190502603933069,-6.30583912306086,-0.648559733977498,0.390453771505183,NA,NA,9,-106.531365711119,231.147999067903,3.78858619458373,0.00187043587751904
"956",-6.47274094320934,0.52596723732039,0.817124642069191,NA,0.0429700848689909,-0.109703526878463,0.922748091267585,NA,-6.77874456764349,-0.504779409179895,0.393556894327411,NA,NA,9,-106.542053669681,231.169374985028,3.80996211170884,0.00185055118901893
"952",-6.49435411765914,0.525359171254973,0.819470411006777,-0.183876905729881,NA,-0.128522501290534,0.960511913173912,NA,-6.61251195244191,-0.502836412840399,0.390937291937885,NA,NA,9,-106.554986380359,231.195240406383,3.83582753306396,0.00182677263788099
"132",-5.81903886684506,0.46028669067451,0.848417289219875,NA,NA,NA,NA,NA,-4.8317643718652,NA,NA,NA,NA,4,-111.588566563599,231.19603671888,3.83662384556106,0.00182604544171899
"428",-6.29742889414814,0.486489294009573,0.715217573345451,NA,0.0804160550278534,NA,0.690833942926676,NA,-6.59372199581959,-0.477955920308841,NA,NA,NA,7,-108.572465138601,231.19793548307,3.83852260975047,0.00182431264954359
"500",-6.51780187550294,0.505038964837176,0.856133027483869,NA,NA,-0.326683589016536,0.743001903478499,0.422435772638716,-7.2158668008051,-0.666844090185617,NA,NA,NA,8,-107.568125689553,231.204433197288,3.8450203239689,0.00181839533588078
"4003",-6.34397807133251,NA,0.765173990266509,NA,NA,NA,0.879272447146382,NA,-6.49992128379915,-0.46676099548212,0.386411941840111,0.25206751716663,0.0409040954885626,8,-107.573153324488,231.214488467157,3.85507559383746,0.0018092760513915
"2036",-6.61493705693303,0.535263447422675,0.914706407120915,NA,NA,-0.216317953701923,0.854829331015004,0.378260870750481,-7.07290645600156,-0.644396255255874,0.359202681108335,0.309544961625391,NA,10,-105.558940390426,231.222146183696,3.86273331037648,0.00180236183504447
"1959",-6.40727666612054,NA,0.765745186974419,-0.228048208597519,NA,NA,0.895010065171663,NA,-6.45306581993495,-0.472160410023847,0.392446676934328,0.250487406339866,NA,8,-107.585414453116,231.239010724414,3.87959785109419,0.0017872277298736
"748",-6.03596815816827,0.500359337326288,1.00756201587064,NA,0.0612638048898684,NA,0.795572636679019,-0.078637016160467,-5.47042892615633,NA,0.39827384429618,NA,NA,8,-107.588819962646,231.245821743473,3.88640887015362,0.00178115166073569
"944",-6.56684167528233,0.52170241181914,0.807033490837796,-0.495534835744338,0.0892979841559418,NA,0.910193196114142,NA,-6.5866707702306,-0.551751998744505,0.410130167050168,NA,NA,9,-106.586534680406,231.258337006477,3.89892413315792,0.00177004067049159
"1780",-6.23484710675243,0.510069624471469,1.03177661731414,NA,NA,-0.239052275120534,0.79731357269521,0.0914969540049841,-5.8649806517427,NA,0.368597400123027,0.305459532828913,NA,9,-106.597734196151,231.280736037967,3.92132316464779,0.00175032766623239
"424",-6.34166902972548,0.486155410358406,0.725227104824514,-0.426657609822213,NA,NA,0.766088569621041,NA,-6.21030999949788,-0.484484065094268,NA,NA,NA,7,-108.617095124338,231.287195454543,3.92778258122402,0.00174468373748955
"688",-6.01433373120106,0.499662252554408,1.0515859082679,-0.0220479882609285,0.0632269485055221,NA,0.766062755587447,NA,-5.40751127398967,NA,0.385957684549649,NA,NA,8,-107.617939799007,231.304061416197,3.94464854287713,0.00173003271570153
"1252",-5.93334710544808,0.483532900966064,1.0011243889848,NA,NA,NA,0.552180879429397,0.182229904008531,-5.31383580544424,NA,NA,0.296544181248,NA,7,-108.632370526606,231.31774625908,3.95833338576071,0.0017182355095084
"744",-5.9676958834447,0.501271600566173,1.01103734143491,0.141749120952751,NA,NA,0.824254441384105,-0.0823229147359236,-5.36895808104879,NA,0.400206418512167,NA,NA,8,-107.626355178463,231.320892175109,3.96147930178913,0.00171553492170585
"1720",-6.17143776711551,0.511588326384996,0.985618764183202,0.313304052373031,NA,-0.217341184009372,0.812397374694206,NA,-5.97742093307447,NA,0.386473338573589,0.293863822272562,NA,9,-106.62029196859,231.325851582846,3.96643870952681,0.00171128617311962
"131",-5.79114099626943,NA,0.840311057892167,NA,NA,NA,NA,NA,-4.98820679634224,NA,NA,NA,NA,3,-112.658486885177,231.328310567708,3.96889769438869,0.00170918345262695
"1724",-6.24881375137011,0.509332738855828,0.983916257914402,NA,0.0069305181182253,-0.213142440641664,0.821487321592196,NA,-5.8964234843224,NA,0.385347154448663,0.293198310615302,NA,9,-106.630270993766,231.345809633198,3.98639675987815,0.00169429412834335
"4068",-6.39068373301841,0.51660147983781,0.889040430256598,NA,NA,NA,0.831584744596985,0.281693290726647,-6.3636030124047,-0.656357082312007,0.388360924618831,0.293555396757538,0.140171303274885,10,-105.62452951315,231.353324429144,3.99391155582489,0.00168793993610945
"946",-6.5972021384831,0.482441261373394,NA,NA,NA,-0.136178353188811,0.912018278080348,NA,-7.27398241449677,-0.77723481180852,0.314889357355215,NA,NA,7,-108.657491725871,231.36798865761,4.00857578429094,0.00167560902873247
"3756",-6.07641942744759,0.492401559296603,1.01577850701156,NA,0.0847441272920319,NA,0.717817014943854,NA,-5.45304113942665,NA,0.389644083968459,0.29211079017271,0.15036328021919,9,-106.67142276374,231.428113173146,4.06870029982619,0.00162598606449316
"938",-6.5841895969484,0.480115305921918,NA,NA,0.0925323703314886,NA,0.846478363668717,NA,-7.3140033429055,-0.814512726593837,0.336167602497828,NA,NA,7,-108.692417772746,231.43784075136,4.07842787804012,0.00161809681256603
"1442",-6.38327468419734,0.457885188771663,NA,NA,NA,NA,0.697536634491423,NA,-6.75124058958278,-0.659203845440875,NA,0.231324849822589,NA,6,-109.699173020343,231.438081140023,4.07866826670352,0.00161790233818861
"244",-6.1088301847727,0.481840197839432,1.01006054421713,NA,NA,-0.321460507823725,0.680195733766514,0.154144895674272,-5.93319478303327,NA,NA,NA,NA,7,-108.703829342071,231.460663890011,4.10125101669183,0.00159973674644007
