"","(Intercept)","aspect","bldg","dforcore","dfresh","dmarine","elev","pfor","pgra","ptcc","pwet","road","slope","df","logLik","AICc","delta","weight"
"1764",-6.05884247397833,0.502569875703026,1.02348949326982,NA,NA,NA,0.776118565315426,-0.0011221511268479,-5.34033775210834,NA,0.405871764795437,0.281610835238776,NA,9,-106.953571251425,231.992410148515,2.61972716866819,0.00335911852222696
"179",-6.11064739590088,NA,0.897593013242912,NA,NA,-0.289425235117158,0.699384078099777,NA,-6.17588605278834,NA,NA,NA,NA,6,-109.991002956799,232.021741012936,2.64905803308915,0.00331021506888121
"683",-5.96710971646158,NA,1.01054911590077,NA,0.0671670822152114,NA,0.739646719024814,NA,-5.57220938672172,NA,0.354438038769681,NA,NA,7,-108.984863240498,232.022731686865,2.6500487070183,0.0033085758030249
"739",-5.96121640301755,NA,0.968244140998743,NA,NA,NA,0.805966247259972,-0.0780357743427556,-5.49528316136215,NA,0.366875010568122,NA,NA,7,-109.003762116971,232.060529439811,2.68784645996422,0.00324663459088536
"1972",-6.53606479403014,0.526974789775675,0.811046623518277,NA,NA,-0.140839323274462,0.927162613011366,NA,-6.77048528021914,-0.453042679211966,0.412206953547431,0.264469306976443,NA,10,-105.981838810784,232.067943024411,2.69526004456381,0.00323462226813078
"2723",-5.93262647405431,NA,1.00967267837805,NA,NA,NA,0.773090661978521,NA,-5.43430731356252,NA,0.351699605983375,NA,0.0293953004271839,7,-109.023415773179,232.099836752226,2.72715377237938,0.00318344929568796
"679",-5.9366154191125,NA,1.01167296741446,-0.00286893796688287,NA,NA,0.776017116319635,NA,-5.44262716951376,NA,0.355945682901881,NA,NA,7,-109.032634208898,232.118273623664,2.74559064381671,0.00315423772236275
"995",-6.278134571003,NA,0.816919753617815,NA,NA,NA,0.855344272448025,0.176901900475701,-6.50825375234294,-0.602636509370213,0.35272800075762,NA,NA,8,-108.027648601979,232.12347902214,2.75079604229254,0.00314603886445546
"929",-6.43804298716947,NA,NA,NA,NA,NA,0.876794520128882,NA,-7.0491449045729,-0.786847249465636,0.31051421421218,NA,NA,6,-110.041933100226,232.12360129979,2.75091831994266,0.00314584652521545
"947",-6.3747666808197,NA,0.773618667518043,NA,NA,-0.132135796985064,0.914124962129407,NA,-6.76688803319429,-0.464701663992175,0.349382072352319,NA,NA,8,-108.028582642035,232.125347102251,2.75266412240393,0.00314310171006275
"2212",-5.87378572392323,0.466293146977214,0.952365295332892,NA,NA,NA,0.641983399829451,NA,-5.26727176548417,NA,NA,NA,0.177131996107954,7,-109.040769808728,232.134544823325,2.76186184347767,0.00312868021029535
"1715",-6.19748637032421,NA,0.945113225655195,NA,NA,-0.208956082658064,0.809560067716155,NA,-6.03914776683041,NA,0.352049634843206,0.282611790906786,NA,8,-108.038337402068,232.144856622318,2.77217364247127,0.00311259056351728
"1964",-6.50714510117636,0.523425558541375,0.805504566845164,NA,0.078961096793135,NA,0.864988742070441,NA,-6.75232477735396,-0.501419972857003,0.433194102387381,0.258106910301645,NA,10,-106.044447347144,232.193160097131,2.82047711728424,0.00303831662622506
"939",-6.35942955432005,NA,0.767113492509917,NA,0.0842757373306433,NA,0.850499514747695,NA,-6.78846799062602,-0.509938075314519,0.368443347121222,NA,NA,8,-108.070720379768,232.209622577718,2.83693959787124,0.00301341015817307
"1960",-6.46418784623767,0.522450756452539,0.815919773102148,-0.152522694809774,NA,NA,0.91922205386326,NA,-6.3792311085849,-0.502931203158024,0.43386079223988,0.255874275574249,NA,10,-106.105569426172,232.315404255188,2.94272127534106,0.00285816994784119
"2979",-6.27906126126465,NA,0.768150609136776,NA,NA,NA,0.894958451059552,NA,-6.47017299090121,-0.506704442699526,0.365038770983168,NA,0.0371103699465758,8,-108.127922563275,232.324026944732,2.95134396488498,0.00284587391703947
"935",-6.37743352597217,NA,0.768053001652808,-0.352589993613094,NA,NA,0.91729994902859,NA,-6.40235951809515,-0.51308124940897,0.37111629497828,NA,NA,8,-108.12956993659,232.327321691361,2.95463871151438,0.00284118955979349
"418",-6.34351451856188,0.458422068271685,NA,NA,NA,NA,0.732725210417679,NA,-6.73829845077363,-0.726351191575451,NA,NA,NA,6,-110.171067505698,232.381870110734,3.0091871308874,0.0027647455733582
"1954",-6.55541404417051,0.477612343096426,NA,NA,NA,NA,0.864431281601845,NA,-6.99953372594231,-0.758168804004679,0.360766392956757,0.253696577122477,NA,8,-108.160649974017,232.389481766215,3.01679878636818,0.00275424342531953
"2740",-6.10653343411747,0.491177790772811,1.02354181381653,NA,NA,-0.215724182462088,0.840235910759467,NA,-5.65301296462551,NA,0.349143376571271,NA,0.134113863523924,9,-107.171609039813,232.428485725292,3.05580274544545,0.00270105059501796
"484",-6.22131032683005,0.500496591085135,0.821175781774933,NA,NA,NA,0.672247123558403,0.325170744301758,-6.34571720895412,-0.648088674266002,NA,NA,NA,8,-108.207207304343,232.482596426868,3.10991344702057,0.00262895244197136
"1204",-6.25167742167714,0.484534214125449,0.857520659268434,NA,NA,-0.305387951092622,0.694777024702637,NA,-6.19903226683456,NA,NA,0.279497231159525,NA,8,-108.212082682898,232.492347183978,3.1196642041306,0.00261616649710042
"436",-6.44775601060925,0.492759619127177,0.726428055316683,NA,NA,-0.257808424453035,0.797769343798215,NA,-6.94720255248331,-0.435369681241223,NA,NA,NA,8,-108.221445862468,232.511073543118,3.13839056327097,0.00259178518184282
"1444",-6.26538627305673,0.483587128710374,0.719940200351877,NA,NA,NA,0.71403342109548,NA,-6.29244804388244,-0.422116833065502,NA,0.227779465772605,NA,8,-108.228578976189,232.525339770559,3.15265679071206,0.00257336346361707
"2468",-6.20588762188333,0.47627273869873,0.726672369669076,NA,NA,NA,0.750761131878167,NA,-6.23384178562209,-0.499958793432856,NA,NA,0.197197768357188,8,-108.235085377793,232.538352573767,3.16566959392003,0.00255667447894297
"417",-6.32817541186011,NA,NA,NA,NA,NA,0.722165828334778,NA,-6.93458409252718,-0.724348797086979,NA,NA,NA,5,-111.270620012767,232.56960881986,3.19692584001257,0.00251702905429154
"1707",-6.0599444634131,NA,0.97814952353958,NA,0.0727124809917179,NA,0.722376606800389,NA,-5.6813953933993,NA,0.373286623464908,0.27604877200869,NA,8,-108.287928341231,232.644038500643,3.27135552079585,0.00242507977054281
"172",-5.93633023476946,0.476776806561109,0.933365320985438,NA,0.0678876813550367,NA,0.598977125216044,NA,-5.49691477127747,NA,NA,NA,NA,7,-109.319971265077,232.692947736022,3.32026475617496,0.0023664946300955
"228",-5.88005220915453,0.479407362478847,0.98979916646663,NA,NA,NA,0.612244737716306,0.0830719681179726,-5.30676319576314,NA,NA,NA,NA,7,-109.332460171338,232.717925548544,3.3452425686967,0.00233712348896478
"3747",-6.01674925643305,NA,0.980498477397081,NA,NA,NA,0.758656214801555,NA,-5.50750061415045,NA,0.368727491197278,0.276006261199593,0.0409639658453838,8,-108.325981865907,232.720145549995,3.34746257014837,0.0023345307194499
"1703",-5.98717710678191,NA,0.983632330805684,0.125011425425789,NA,NA,0.756357597938938,NA,-5.54398702999818,NA,0.374704481999052,0.275016443363904,NA,8,-108.342094941251,232.752371700684,3.37968872083701,0.00229721568737745
"1763",-6.02119346707644,NA,0.979887517876265,NA,NA,NA,0.764466384414909,-0.0057307365109013,-5.51865706944365,NA,0.375154899612063,0.273843064273747,NA,8,-108.343613819088,232.755409456358,3.38272647651124,0.00229372914586842
"2019",-6.35520502871486,NA,0.839287801561032,NA,NA,NA,0.816283489243567,0.272100182429528,-6.58123530226476,-0.61764825370868,0.364944254842683,0.278773618589746,NA,9,-107.342852092061,232.770971829788,3.39828884994111,0.00227595047041106
"2996",-6.41976353729667,0.513026929686012,0.809942145557279,NA,NA,-0.142054425437858,0.94485955654392,NA,-6.58747587399032,-0.508289076494819,0.3709848949992,NA,0.145522372199256,10,-106.337028941449,232.778323285742,3.40564030589488,0.00226760005192825
"168",-5.93596889149606,0.476424826321593,0.941144635822126,-0.123588602940787,NA,NA,0.646231654502988,NA,-5.32988810958834,NA,NA,NA,NA,7,-109.366230795773,232.785466797415,3.41278381756825,0.00225951518538731
"696",-6.07150807856325,0.50389244188529,1.02731622026813,0.250278665601572,NA,-0.208399702646272,0.835268648464522,NA,-5.79135184029789,NA,0.366422574935495,NA,NA,9,-107.354192785841,232.793653217348,3.42097023750097,0.00225028541788608
"1012",-6.48214038870834,0.529570365798905,0.893147199173793,NA,NA,-0.183937047892447,0.90366423730918,0.254794731823242,-6.82070701647533,-0.626105386838503,0.35410911736285,NA,NA,10,-106.346356794637,232.796978992118,3.42429601227079,0.00224654655616678
"700",-6.13627202833861,0.50200987263379,1.02660780672144,NA,0.00561624975565133,-0.204182705703928,0.843033800701058,NA,-5.73760988881895,NA,0.366035862991049,NA,NA,9,-107.36055039085,232.806368427366,3.433685447519,0.00223602437312133
"756",-6.13634281566765,0.5021253317634,1.02290053554331,NA,NA,-0.204917309835041,0.848954534325125,-0.00708231117815647,-5.73224920442702,NA,0.367029146780199,NA,NA,9,-107.360640761672,232.80654916901,3.43386618916313,0.00223582231089098
"3044",-6.3125092356412,0.515087469097914,0.860855140803375,NA,NA,NA,0.885620892537696,0.171407938333443,-6.29018111826393,-0.639824789207925,0.376479225597415,NA,0.133353909973838,10,-106.358943330545,232.822152063934,3.4494690840865,0.00221844752296924
"1203",-6.21732205611306,NA,0.84557123028072,NA,NA,-0.296821382585697,0.684891809862829,NA,-6.35913240048018,NA,NA,0.270748720305413,NA,7,-109.401076607161,232.85515842019,3.48247544034322,0.00218213653579311
"2988",-6.40459629132478,0.511427105158307,0.804146887263838,NA,0.0939262217030759,NA,0.873103116130122,NA,-6.62006055637383,-0.552959528141012,0.392402578688963,NA,0.149681252867184,10,-106.377921900573,232.860109203989,3.48742622414238,0.00217674157276735
"1443",-6.23538587349454,NA,0.69633696614446,NA,NA,NA,0.701763036393092,NA,-6.4698340868531,-0.415286280596653,NA,0.224555383785548,NA,7,-109.409295223838,232.871595653545,3.49891267369821,0.00216427588751238
"3764",-6.22430249590101,0.49799140981522,0.980632595974175,NA,NA,-0.228964787084338,0.818465728315885,NA,-5.82057210089641,NA,0.367792274629022,0.303132441542471,0.152139164671274,10,-106.390888897335,232.886043197513,3.51336021766573,0.00214869798533927
"435",-6.4058251771781,NA,0.700820535295888,NA,NA,-0.251094594579429,0.776488857045622,NA,-7.09541140228295,-0.425224527129624,NA,NA,NA,7,-109.418927436575,232.890860079018,3.51817709917137,0.00214352920040053
"3236",-5.94994034750255,0.465669238238078,0.910924851213105,NA,NA,NA,0.617771124889177,NA,-5.33353949040321,NA,NA,0.274273156562553,0.18989630173819,8,-108.419154010642,232.906489839466,3.53380685961889,0.00212684306145363
"2732",-5.98132978141656,0.48945697193331,1.0517101894446,NA,0.0765155277346609,NA,0.74862550770429,NA,-5.34639926475363,NA,0.370412604191421,NA,0.133469128335815,9,-107.432109405395,232.949486456455,3.57680347660832,0.00208160751924253
"2211",-5.87629161365788,NA,0.921067430525526,NA,NA,NA,0.623211104086048,NA,-5.52433749598905,NA,NA,NA,0.0837319995177221,6,-110.456357014086,232.952449127511,3.57976614766363,0.0020785262428352
"1953",-6.5009037411138,NA,NA,NA,NA,NA,0.856228879615763,NA,-7.09426100616804,-0.738005688504545,0.333491406743609,0.246775850182266,NA,7,-109.450826583877,232.954658373623,3.58197539377599,0.00207623152245834
"483",-6.19022296821218,NA,0.775837489269925,NA,NA,NA,0.656308293579004,0.301387329974861,-6.532685273211,-0.629985257059207,NA,NA,NA,7,-109.451166851524,232.955338908917,3.58265592907006,0.00207552516822506
"171",-5.91363416626922,NA,0.915100802273102,NA,0.0742768007494966,NA,0.579786715125718,NA,-5.68471012227766,NA,NA,NA,NA,6,-110.473734806965,232.987204713269,3.61452173342161,0.00204271807885304
"2788",-5.97548928941824,0.489471619782269,1.00343899209673,NA,NA,NA,0.824383916598014,-0.0928659441822094,-5.25878795804994,NA,0.3855895207717,NA,0.128703717067761,9,-107.45370313277,232.992673911207,3.6199909313595,0.00203713969489855
"2228",-6.1103802534247,0.468645459988864,0.92559338402705,NA,NA,-0.300512126585618,0.724097910108494,NA,-5.91347879291882,NA,NA,NA,0.182873332347391,8,-108.471363969564,233.01090975731,3.6382267774631,0.00201864963548393
"1971",-6.4524698400347,NA,0.765042541395432,NA,NA,-0.138651588638757,0.898637665203444,NA,-6.84167020397414,-0.421215474697492,0.370465641634945,0.257645352148342,NA,9,-107.467463556353,233.020194758371,3.64751177852423,0.00200929977364243
"2984",-6.37038304303593,0.51115204462152,0.811432558261456,-0.190282155199657,NA,NA,0.935899862250842,NA,-6.23282870657587,-0.552724985499761,0.394275469435815,NA,0.137326182169414,10,-106.462632707439,233.029530817722,3.65684783787543,0.00199994216047213
"1004",-6.4242609236061,0.527739255501769,0.867132421690635,NA,0.0872358125605939,NA,0.841332433428865,0.195757344049978,-6.70255080702023,-0.646854680810871,0.389313462545676,NA,NA,10,-106.469717525898,233.043700454639,3.67101747479214,0.00198582300821203
"227",-5.85894588678718,NA,0.956769658018268,NA,NA,NA,0.602337512034353,0.0643478794272722,-5.49428018663297,NA,NA,NA,NA,6,-110.509948510744,233.059632120826,3.6869491409791,0.00197006711131301
"2728",-5.89203548864416,0.491082751756531,1.05610228067069,0.201535050660538,NA,NA,0.77944224257959,NA,-5.2391486670568,NA,0.372379125456863,NA,0.126272276437218,9,-107.489625777818,233.064519201301,3.69183622145405,0.00196525904979424
"167",-5.92864744833625,NA,0.920226734805802,-0.18918477384997,NA,NA,0.633776733119448,NA,-5.49636488107058,NA,NA,NA,NA,6,-110.527345158877,233.094425417093,3.72174243724569,0.00193609093961475
"2978",-6.45573638469682,0.463536314912761,NA,NA,NA,NA,0.893014251760774,NA,-6.84215857190368,-0.825166740587411,0.322536239932449,NA,0.156231375486245,8,-108.519157992676,233.106497803534,3.73381482368737,0.00192443952109408
"1508",-6.28464688412629,0.500413586675551,0.849783524134205,NA,NA,NA,0.612099726843395,0.442521147805757,-6.3960344638651,-0.653502797181631,NA,0.291933171855704,NA,9,-107.511782205498,233.108832056662,3.73614907681485,0.00192219476681967
"1963",-6.43579611689143,NA,0.760270805862962,NA,0.0871273418038126,NA,0.833516842052805,NA,-6.86172180645988,-0.471786001234428,0.390873278879974,0.253198428796242,NA,9,-107.513406169386,233.112079984437,3.73939700459022,0.0019190757252242
"1000",-6.45190044942169,0.52548669220177,0.871197160911008,-0.390266381782138,NA,NA,0.911247950172433,0.19050265972087,-6.30583871082523,-0.648559634936709,0.390453928827781,NA,NA,10,-106.531365711121,233.166996825085,3.79431384523841,0.00186709781868176
"956",-6.47274077550987,0.525967228649206,0.817124831365936,NA,0.0429700667360864,-0.10970349251509,0.922748088172557,NA,-6.7787442759998,-0.504779363836126,0.393556940524046,NA,NA,10,-106.542053669682,233.188372742208,3.81568976236051,0.00184724861723907
"132",-5.81904052502543,0.460286687631424,0.848417287051542,NA,NA,NA,NA,NA,-4.83177082598365,NA,NA,NA,NA,5,-111.588566563595,233.205501921515,3.83281894166834,0.00183149524771173
"428",-6.29742889104807,0.486489293284512,0.715217572578303,NA,0.0804160544057442,NA,0.690833943233842,NA,-6.5937219935283,-0.477955919477165,NA,NA,NA,8,-108.572465138601,233.213112095383,3.84042911553644,0.0018245394910967
"952",-6.49435399747583,0.525359164300192,0.819470560169072,-0.183877390841809,NA,-0.128522424354035,0.960511918710628,NA,-6.61251134184577,-0.502836387954177,0.390937345281766,NA,NA,10,-106.554986380359,233.214238163562,3.84155518371486,0.00182351250230808
"500",-6.51780187431437,0.505038964312114,0.856133029865217,NA,NA,-0.326683588697756,0.743001903025197,0.422435773145935,-7.21586680175696,-0.666844089832205,NA,NA,NA,9,-107.568125689554,233.221519024773,3.8488360449262,0.00181688620019941
"4003",-6.34397783530568,NA,0.765174338231924,NA,NA,NA,0.879272517549606,NA,-6.49992127995396,-0.466760765213693,0.38641213021881,0.2520675147181,0.0409041063617077,9,-107.573153324489,233.231574294645,3.85889131479749,0.00180777448404956
"2036",-6.61493668654656,0.535263415211219,0.914706693420512,NA,NA,-0.216317816926307,0.854829302125474,0.37826092296528,-7.07290570392157,-0.644396221240401,0.359202779660514,0.309544947713151,NA,11,-105.558940390427,233.243058590243,3.87037561039548,0.00179742372201826
"1959",-6.40727662533191,NA,0.765745498149346,-0.228048931893745,NA,NA,0.895010174109529,NA,-6.45306561397733,-0.472160235313847,0.392446852178634,0.250487406718531,NA,9,-107.585414453118,233.256096551901,3.8834135720538,0.00178574446103299
"748",-6.03597185259948,0.500359332337492,1.00756200611476,NA,0.0612638182586529,NA,0.795572643804267,-0.078637025882105,-5.47044328819016,NA,0.398273842576334,NA,NA,9,-107.588819962643,233.262907570951,3.89022459110436,0.00177967343459779
"944",-6.56684158500434,0.521702407695584,0.807033680956563,-0.495535470708016,0.0892979521246962,NA,0.910193240600793,NA,-6.58667013099911,-0.551751933829967,0.410130239279205,NA,NA,10,-106.586534680407,233.277334763657,3.90465178381007,0.00176688178118171
"1780",-6.23484578274567,0.510069542160516,1.0317770229774,NA,NA,-0.239052088688414,0.797313346858293,0.0914971291552869,-5.86497706850121,NA,0.368597572165104,0.305459471107794,NA,10,-106.597734196154,233.299733795152,3.92705081530463,0.00174720395757808
"424",-6.34166902331154,0.486155409769872,0.72522710463997,-0.426657615689137,NA,NA,0.76608857400911,NA,-6.21030998632293,-0.484484062863466,NA,NA,NA,8,-108.617095124338,233.302372066857,3.92968908701044,0.00174490067769883
"688",-6.01433723603049,0.499662248307315,1.05158590444018,-0.0220479083501657,0.0632269585095326,NA,0.766062755665207,NA,-5.40752500518178,NA,0.385957681559909,NA,NA,9,-107.617939799006,233.321147243677,3.94846426382986,0.00172859691456275
"1252",-5.93335180194052,0.483532887708449,1.00112439285677,NA,NA,NA,0.552180890090423,0.182229913988987,-5.31385413725195,NA,NA,0.296544190178299,NA,8,-108.632370526602,233.332922871386,3.96023989153932,0.00171844916105724
"131",-5.79114290691277,NA,0.840311056309805,NA,NA,NA,NA,NA,-4.98821422788537,NA,NA,NA,NA,4,-112.658486885179,233.33587736204,3.96319438219254,0.00171591246418815
"744",-5.96769909045657,0.501271596561182,1.01103733449522,0.141749217200322,NA,NA,0.824254448860878,-0.0823229227168402,-5.36897066746472,NA,0.400206417453047,NA,NA,9,-107.626355178461,233.337978002588,3.96529502274134,0.00171411115268051
"1720",-6.17143724642481,0.511588279157557,0.985618946137685,0.313303308995472,NA,-0.217341037123609,0.812397297683106,NA,-5.97741903976197,NA,0.386473455519059,0.293863773021556,NA,10,-106.620291968592,233.344849340028,3.97216636018064,0.00170823213956488
"1724",-6.24881329744442,0.509332687634877,0.983916636684931,NA,0.00693049154474413,-0.213142350798549,0.821487274919784,NA,-5.89642260336921,NA,0.385347306420725,0.293198253226963,NA,10,-106.630270993768,233.36480739038,3.99212441053285,0.00169127041950837
"4068",-6.39068373312381,0.516601479837655,0.889040430256537,NA,NA,NA,0.831584744597612,0.281693290726925,-6.36360301281413,-0.65635708231306,0.388360924619024,0.293555396757858,0.140171303274759,11,-105.62452951315,233.374236835689,4.00155385584205,0.00168331531633494
"946",-6.59720213675374,0.482441261296542,NA,NA,NA,-0.136178352400211,0.912018277512459,NA,-7.27398241277384,-0.777234811548818,0.314889357743843,NA,NA,8,-108.657491725871,233.383165269925,4.0104822900775,0.00167581737994555
"3756",-6.07641942748191,0.492401559296266,1.01577850701231,NA,0.0847441272921949,NA,0.717817014943897,NA,-5.45304113956206,NA,0.389644083969405,0.292110790172654,0.150363280219113,10,-106.67142276374,233.447110930323,4.07442795047623,0.0016230842611167
"1442",-6.38327468285765,0.457885188744164,NA,NA,NA,NA,0.697536634675496,NA,-6.75124058521294,-0.659203845317173,NA,0.231324849795687,NA,7,-109.699173020342,233.451351246553,4.07866826670639,0.00161964671121137
"938",-6.58418959456584,0.480115305739958,NA,NA,0.0925323698504003,NA,0.846478363285551,NA,-7.31400334119112,-0.814512726033885,0.336167603038341,NA,NA,8,-108.692417772746,233.453017363673,4.08033438382586,0.00161829801250535
"244",-6.10883017944652,0.481840195757579,1.01006054764032,NA,NA,-0.32146050799206,0.680195730824485,0.154144898397386,-5.93319477944954,NA,NA,NA,NA,8,-108.703829342072,233.475840502325,4.10315752247837,0.00159993566342253
